Index;Price;Host Since;Host Response Rate;Host Verifications;Neighbourhood Group Cleansed;Longitude;Room Type;Accommodates;Bathrooms;Bedrooms;Amenities;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 30;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Calculated host listings count;Reviews per Month;Features
11050;55.0;6;100.0;3;64.56904097353802;-3.7048165714533856;80.1381671466533;4;1.0;1.0;12;0.0;0.0;1;0;0;71;92.0;9.0;9.0;10.0;10.0;10.0;9.0;65.22549019607843;1.0;2.31;3
4799;60.0;5;100.0;4;35.503937007874015;-3.6663888312488186;80.1381671466533;4;1.0;1.0;22;150.0;0.0;2;10;8;29;99.0;10.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;1.0;1.35;4
7464;70.0;6;96.04274307186472;1;74.76748971193416;-3.665239937754655;80.1381671466533;5;1.0;2.0;17;100.0;0.0;2;10;3;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;4
6707;20.0;5;100.0;3;47.468992248062015;-3.707096662004347;32.38965911831498;2;1.0;1.0;8;0.0;0.0;1;0;15;49;87.0;9.0;9.0;9.0;9.0;8.0;9.0;50.39969226382209;1.0;2.51;4
2116;105.0;4;96.04274307186472;4;64.56904097353802;-3.70744646233904;80.1381671466533;2;1.0;0.0;16;0.0;0.0;1;0;8;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;3.0;0.16;4
7107;40.0;3;96.04274307186472;7;47.468992248062015;-3.695600995856179;32.38965911831498;1;1.0;1.0;18;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;4
1389;20.0;3;96.04274307186472;2;64.56904097353802;-3.70569646430932;32.38965911831498;1;1.0;1.0;18;100.0;5.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;3
11694;59.0;8;100.0;5;64.56904097353802;-3.702438713625922;80.1381671466533;4;1.0;1.0;13;0.0;19.0;2;6;9;69;79.0;9.0;8.0;8.0;8.0;9.0;8.0;58.728428701180746;6.0;3.91;6
12854;110.0;3;100.0;3;64.56904097353802;-3.701259862866889;80.1381671466533;5;1.0;2.0;15;200.0;30.0;3;15;1;5;80.0;8.0;10.0;9.0;9.0;10.0;9.0;50.39969226382209;2.0;3.75;4
2003;27.0;6;100.0;4;37.21951219512195;-3.644986409129641;32.38965911831498;2;1.0;1.0;21;0.0;10.0;1;10;11;16;95.0;9.0;9.0;10.0;10.0;9.0;9.0;65.22549019607843;1.0;0.5;5
9486;44.0;4;100.0;3;59.78174928572369;-3.716491605635639;32.38965911831498;2;1.0;1.0;18;0.0;25.0;2;25;9;10;96.0;10.0;9.0;10.0;10.0;10.0;9.0;65.22549019607843;2.0;0.84;3
8570;140.0;6;100.0;6;64.56904097353802;-3.7017488563050116;80.1381671466533;5;2.0;2.0;16;100.0;30.0;4;20;14;21;96.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;2.0;1.58;5
2160;60.0;8;100.0;5;64.56904097353802;-3.695946933832582;80.1381671466533;4;1.0;1.0;14;150.0;30.0;2;30;1;28;99.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;8.0;2.0;4
1275;75.0;8;96.04274307186472;3;59.78174928572369;-3.722438549952959;32.38965911831498;1;1.0;1.0;8;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
9195;39.0;6;98.0;4;64.56904097353802;-3.70358581235968;80.1381671466533;3;1.0;1.0;8;150.0;60.0;2;5;10;3;80.0;9.0;8.0;10.0;9.0;10.0;8.0;58.728428701180746;44.0;0.44;5
12699;60.0;7;100.0;5;64.56904097353802;-3.7059783314248533;80.1381671466533;6;1.0;2.0;15;0.0;20.0;4;15;11;46;93.0;9.0;9.0;9.0;10.0;9.0;9.0;58.728428701180746;1.0;2.83;4
410;100.0;4;96.0;3;64.56904097353802;-3.695561983137654;80.1381671466533;3;1.0;0.0;14;0.0;0.0;1;0;5;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;29.0;2.1509986225895266;4
10523;140.0;6;75.0;3;68.8821138211382;-3.685829046573696;80.1381671466533;9;2.0;4.0;16;200.0;70.0;2;10;7;5;100.0;10.0;10.0;8.0;8.0;10.0;10.0;65.22549019607843;145.0;0.79;4
9257;90.0;5;100.0;2;64.56904097353802;-3.7063167301942506;80.1381671466533;4;2.0;1.0;16;100.0;40.0;2;15;11;29;95.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;3.0;3.31;4
5811;12.0;4;100.0;7;37.81395348837209;-3.690046745404377;32.38965911831498;2;1.0;1.0;12;0.0;0.0;1;0;0;10;98.0;10.0;10.0;10.0;10.0;9.0;10.0;65.22549019607843;2.0;4.69;4
12814;75.0;8;100.0;4;64.56904097353802;-3.7000911761235065;80.1381671466533;4;1.0;1.0;16;150.0;40.0;2;15;9;28;99.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;3.01;5
8398;90.0;5;100.0;3;74.76748971193416;-3.6729901710176223;80.1381671466533;5;1.0;2.0;21;0.0;40.0;4;10;16;8;97.0;9.0;10.0;10.0;10.0;9.0;9.0;65.22549019607843;3.0;0.41;3
1583;110.0;5;100.0;4;66.66331658291458;-3.66650270047138;80.1381671466533;5;2.0;3.0;17;100.0;50.0;5;20;10;4;95.0;10.0;10.0;9.0;10.0;10.0;10.0;50.39969226382209;1.0;0.55;4
11446;40.0;6;100.0;3;60.31679389312977;-3.704196746275409;32.38965911831498;2;1.0;1.0;14;0.0;0.0;1;0;29;2;100.0;10.0;9.0;10.0;10.0;9.0;10.0;50.39969226382209;1.0;0.33;2
1655;19.0;5;100.0;4;34.44303797468354;-3.726177971411413;32.38965911831498;2;1.0;1.0;14;0.0;5.0;1;0;9;193;91.0;9.0;9.0;10.0;10.0;9.0;9.0;65.22549019607843;1.0;8.04;5
939;36.0;9;100.0;4;64.56904097353802;-3.6961170508590384;32.38965911831498;6;2.0;1.0;18;0.0;12.0;2;28;21;26;85.0;9.0;9.0;9.0;9.0;10.0;9.0;65.22549019607843;14.0;1.74;6
10325;40.0;5;96.04274307186472;3;34.44303797468354;-3.738219650717175;32.38965911831498;1;1.0;1.0;9;0.0;0.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;2
7390;37.0;4;100.0;6;64.56904097353802;-3.7076730323871416;32.38965911831498;3;1.0;1.0;20;0.0;10.0;2;10;1;64;96.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;3.0;8.53;6
2829;59.0;8;100.0;7;64.56904097353802;-3.7068054928123626;80.1381671466533;4;1.0;1.0;17;0.0;25.0;2;18;3;242;97.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;2.0;4.49;6
10166;29.0;6;100.0;3;60.31679389312977;-3.707154189998111;32.38965911831498;1;1.0;1.0;12;0.0;0.0;1;0;30;5;100.0;10.0;8.0;9.0;10.0;9.0;10.0;50.39969226382209;1.0;0.73;2
5570;27.0;4;96.04274307186472;3;60.31679389312977;-3.717728175152685;80.1381671466533;2;1.0;1.0;11;0.0;0.0;1;0;0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.1;2
10825;40.0;5;97.0;6;64.56904097353802;-3.698590891923441;80.1381671466533;2;1.0;1.0;10;100.0;30.0;1;0;9;29;94.0;10.0;9.0;10.0;10.0;9.0;9.0;65.22549019607843;3.0;1.78;4
6128;35.0;5;100.0;7;44.16263736263736;-3.7000333137607817;32.38965911831498;2;1.0;1.0;11;0.0;0.0;1;0;0;7;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;1.11;4
10563;15.0;4;100.0;2;35.191964285714285;-3.7259892012146345;32.38965911831498;1;1.0;1.0;7;0.0;0.0;1;5;17;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;2
4349;20.0;8;96.04274307186472;6;47.468992248062015;-3.7046487716143086;32.38965911831498;1;1.0;1.0;12;0.0;5.0;1;0;30;4;95.0;9.0;8.0;9.0;10.0;9.0;9.0;50.39969226382209;2.0;0.22;4
9884;33.0;7;100.0;4;64.56904097353802;-3.7071826878481615;32.38965911831498;2;1.0;1.0;14;0.0;0.0;1;10;8;165;95.0;9.0;9.0;10.0;10.0;9.0;9.0;58.728428701180746;3.0;4.29;5
2520;68.0;8;100.0;5;64.56904097353802;-3.704205378978677;80.1381671466533;2;1.5;1.0;17;300.0;45.0;1;0;8;71;95.0;10.0;10.0;9.0;9.0;10.0;10.0;58.728428701180746;1.0;2.24;5
3608;60.0;6;50.0;4;60.31679389312977;-3.7115579892594135;80.1381671466533;4;1.0;1.0;10;0.0;0.0;1;15;0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.33;3
4171;40.0;6;96.04274307186472;3;64.56904097353802;-3.706796223562956;32.38965911831498;2;2.0;1.0;9;0.0;0.0;1;10;0;2;90.0;10.0;8.0;10.0;10.0;10.0;9.0;50.39969226382209;1.0;0.09;3
10010;80.0;6;100.0;4;68.8821138211382;-3.678350949416297;80.1381671466533;2;1.0;2.0;13;0.0;23.0;1;0;9;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;1.08;3
4160;70.0;5;100.0;4;64.56904097353802;-3.7081461842741823;80.1381671466533;2;1.0;1.0;16;300.0;35.0;1;0;12;29;94.0;9.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;1.0;1.78;4
2530;27.0;4;100.0;3;68.8821138211382;-3.680954511541758;32.38965911831498;1;1.0;1.0;15;0.0;0.0;1;0;15;23;94.0;9.0;10.0;10.0;10.0;10.0;9.0;50.39969226382209;1.0;2.03;3
6130;69.0;5;100.0;3;64.56904097353802;-3.702823004537685;80.1381671466533;4;1.0;1.0;18;0.0;25.0;2;20;4;37;99.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;6.38;3
3611;60.0;5;96.04274307186472;3;60.31679389312977;-3.71283990508637;80.1381671466533;4;1.0;2.0;16;150.0;20.0;2;5;0;3;93.0;10.0;10.0;9.0;9.0;10.0;9.0;58.728428701180746;1.0;0.77;4
11046;40.0;6;100.0;4;64.56904097353802;-3.7043034740824834;32.38965911831498;2;1.5;1.0;13;91.0;15.0;1;30;18;4;95.0;9.0;9.0;10.0;10.0;9.0;9.0;58.728428701180746;1.0;0.78;3
4150;140.0;5;100.0;4;64.56904097353802;-3.6960349050032635;80.1381671466533;4;2.0;2.0;15;0.0;35.0;1;0;11;34;99.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;2.52;4
1093;99.0;8;100.0;5;64.56904097353802;-3.70475089270405;80.1381671466533;4;2.0;1.0;21;150.0;0.0;2;30;8;42;97.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;2.92;5
7953;41.0;8;91.0;5;64.56904097353802;-3.70039072049725;80.1381671466533;4;1.0;1.0;9;100.0;20.0;2;10;5;63;76.0;8.0;8.0;9.0;9.0;9.0;8.0;58.728428701180746;3.0;1.08;6
11048;15.0;5;96.04274307186472;2;64.56904097353802;-3.7071526755947484;32.38965911831498;1;1.0;1.0;11;0.0;0.0;1;0;0;2;60.0;6.0;5.0;10.0;9.0;10.0;6.0;50.39969226382209;1.0;0.13;3
7186;25.0;3;87.0;2;34.44303797468354;-3.747615256129512;32.38965911831498;2;1.0;1.0;17;0.0;0.0;1;0;24;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
13630;35.0;6;100.0;4;64.56904097353802;-3.709433086444687;32.38965911831498;2;1.0;1.0;14;0.0;0.0;1;10;2;70;94.0;10.0;9.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;4.5;2
2669;15.0;4;100.0;4;34.44303797468354;-3.7509827134627094;32.38965911831498;2;2.0;0.0;13;0.0;0.0;1;15;13;3;90.0;9.0;9.0;8.0;9.0;9.0;10.0;50.39969226382209;1.0;1.55;3
3371;32.0;5;100.0;3;52.68181818181818;-3.6544397215429436;32.38965911831498;2;1.0;1.0;15;0.0;10.0;1;10;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;2.0;2.1509986225895266;4
10556;15.0;5;100.0;4;34.44303797468354;-3.7720473661776377;32.38965911831498;2;1.0;1.0;18;0.0;0.0;1;12;11;30;85.0;9.0;10.0;9.0;9.0;9.0;9.0;65.22549019607843;4.0;2.27;3
10702;99.0;5;100.0;4;59.78174928572369;-3.715219838422447;80.1381671466533;2;1.0;1.274931129476584;19;0.0;20.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;2.0;2.1509986225895266;4
8379;30.0;8;96.04274307186472;6;47.468992248062015;-3.6994245188338217;32.38965911831498;1;1.0;1.0;10;0.0;20.0;1;0;0;2;80.0;10.0;10.0;10.0;10.0;9.0;9.0;65.22549019607843;2.0;0.08;4
9768;35.0;4;100.0;3;64.56904097353802;-3.699008418224538;32.38965911831498;1;1.0;1.0;13;0.0;10.0;1;0;11;9;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;3.0;2.76;4
6397;110.0;6;75.0;3;64.56904097353802;-3.712548051783968;80.1381671466533;4;1.0;2.0;13;200.0;60.0;1;10;6;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;145.0;2.1509986225895266;4
544;45.0;8;100.0;4;64.56904097353802;-3.7044088810866;32.38965911831498;2;1.0;1.0;17;0.0;50.0;2;0;7;28;98.0;9.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;1.0;0.53;4
2176;63.0;8;100.0;4;64.56904097353802;-3.7089138121103233;80.1381671466533;4;1.0;1.0;12;100.0;25.0;2;15;4;208;92.0;9.0;9.0;10.0;9.0;10.0;9.0;50.39969226382209;1.0;3.29;6
2668;20.0;6;96.04274307186472;6;34.44303797468354;-3.747982682610643;32.38965911831498;2;1.5;1.0;14;90.0;14.0;1;19;29;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;0.19;3
13285;95.0;4;100.0;3;64.56904097353802;-3.7009523359816616;80.1381671466533;6;1.0;2.0;11;100.0;30.0;4;15;2;19;93.0;10.0;10.0;9.0;10.0;10.0;10.0;65.22549019607843;5.0;4.56;4
2695;14.0;6;100.0;6;42.264044943820224;-3.6575853491566055;32.38965911831498;1;1.0;1.0;15;0.0;0.0;1;5;9;7;94.0;9.0;10.0;10.0;9.0;8.0;9.0;50.39969226382209;2.0;1.33;5
7877;28.0;6;100.0;4;64.56904097353802;-3.7103231173554088;32.38965911831498;2;1.0;1.0;12;90.0;0.0;1;20;0;19;87.0;10.0;8.0;10.0;10.0;10.0;9.0;58.728428701180746;1.0;0.77;3
3794;59.0;4;96.04274307186472;2;64.56904097353802;-3.696905785109125;32.38965911831498;2;1.0;1.0;9;0.0;0.0;1;0;29;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;2
1291;35.0;4;96.04274307186472;3;34.44303797468354;-3.7430934251665646;32.38965911831498;2;1.0;1.0;8;0.0;0.0;1;10;29;3;50.0;10.0;10.0;10.0;10.0;10.0;8.0;50.39969226382209;1.0;0.54;3
7950;70.0;4;100.0;3;64.56904097353802;-3.702253144881016;80.1381671466533;5;1.0;2.0;18;0.0;0.0;4;8;1;72;91.0;9.0;9.0;9.0;9.0;10.0;9.0;65.22549019607843;1.0;7.35;3
5203;17.0;5;96.04274307186472;3;47.468992248062015;-3.700956242231552;80.1381671466533;2;2.0;2.0;13;0.0;0.0;1;0;0;25;98.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;1.17;3
13484;74.0;5;0.0;3;44.16263736263736;-3.694020120201001;80.1381671466533;3;1.0;2.0;14;150.0;30.0;2;15;8;3;73.0;10.0;9.0;10.0;10.0;8.0;9.0;65.22549019607843;1.0;0.51;3
9440;26.0;5;100.0;5;64.56904097353802;-3.702908053496165;32.38965911831498;1;1.0;1.0;21;0.0;15.0;2;10;8;42;97.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;1.97;5
11677;99.0;8;100.0;3;46.98039215686274;-3.5838742613088503;80.1381671466533;10;2.0;4.0;24;250.0;50.0;5;15;4;61;97.0;10.0;10.0;10.0;10.0;9.0;10.0;65.22549019607843;1.0;1.28;4
14003;105.0;7;91.0;3;64.56904097353802;-3.7032012687284315;80.1381671466533;4;1.0;1.0;15;199.0;35.0;2;9;0;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;1.18;3
272;100.0;6;96.04274307186472;5;68.8821138211382;-3.676374715574915;80.1381671466533;4;1.0;2.0;11;600.0;40.0;1;20;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;3.0;2.1509986225895266;5
13319;72.0;7;100.0;5;64.56904097353802;-3.693108488529169;80.1381671466533;2;1.0;0.0;18;0.0;15.0;1;0;9;67;96.0;10.0;10.0;10.0;9.0;10.0;10.0;58.728428701180746;12.0;2.58;4
10300;75.0;5;100.0;6;59.78174928572369;-3.7175763860788047;32.38965911831498;2;1.0;1.0;19;100.0;0.0;1;0;7;47;96.0;10.0;10.0;10.0;9.0;10.0;10.0;50.39969226382209;3.0;1.98;6
6936;12.0;4;100.0;3;31.047619047619047;-3.6049959645892993;32.38965911831498;1;2.0;1.0;14;0.0;0.0;1;0;5;7;100.0;10.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;2.0;1.38;3
3495;55.0;5;85.0;3;64.56904097353802;-3.7105066680878673;80.1381671466533;4;1.0;1.0;13;100.0;30.0;2;0;5;81;91.0;10.0;9.0;10.0;9.0;10.0;9.0;65.22549019607843;3.0;4.66;3
13911;27.0;4;96.0;6;64.56904097353802;-3.696834318445819;32.38965911831498;2;1.0;1.0;10;0.0;8.0;1;0;13;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;6.0;2.1509986225895266;4
6421;59.0;7;100.0;4;64.56904097353802;-3.6974540724743497;80.1381671466533;2;1.0;1.0;18;200.0;50.0;1;0;9;50;96.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;4.0;2.58;5
3780;30.0;5;100.0;4;74.76748971193416;-3.6696690768493907;32.38965911831498;1;1.0;1.0;13;0.0;0.0;1;0;4;8;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;4.0;4.29;3
13585;22.0;4;100.0;3;47.468992248062015;-3.705760278955257;32.38965911831498;1;1.0;1.0;12;0.0;0.0;1;0;6;8;93.0;9.0;10.0;10.0;10.0;9.0;9.0;58.728428701180746;1.0;2.42;4
10503;30.0;6;96.04274307186472;4;66.66331658291458;-3.6724410400630374;32.38965911831498;2;1.0;1.0;5;0.0;8.0;1;15;0;3;53.0;6.0;5.0;8.0;7.0;7.0;5.0;58.728428701180746;1.0;0.16;3
6253;39.0;8;100.0;4;59.78174928572369;-3.7172151695850624;80.1381671466533;4;1.0;1.0;12;0.0;10.0;2;5;5;293;84.0;9.0;8.0;9.0;9.0;9.0;9.0;58.728428701180746;1.0;4.83;4
11710;33.0;4;100.0;3;64.56904097353802;-3.709240781628747;32.38965911831498;2;1.0;1.0;14;0.0;0.0;1;0;4;43;87.0;9.0;8.0;9.0;9.0;10.0;9.0;58.728428701180746;8.0;3.7;4
11262;39.0;5;100.0;3;74.76748971193416;-3.674586133311392;32.38965911831498;1;1.0;1.0;15;0.0;0.0;1;0;9;8;98.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.52;4
11121;69.0;3;100.0;6;64.56904097353802;-3.7109884782856692;32.38965911831498;2;1.0;1.0;17;99.0;39.0;1;19;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;2.0;2.1509986225895266;3
8367;26.0;5;100.0;3;37.21951219512195;-3.6294729327682553;32.38965911831498;1;2.0;1.0;11;0.0;0.0;1;0;12;27;99.0;10.0;10.0;10.0;10.0;9.0;10.0;58.728428701180746;1.0;1.16;4
2438;38.0;6;100.0;4;64.56904097353802;-3.703337726016123;32.38965911831498;1;1.0;2.0;16;0.0;25.0;1;0;16;28;90.0;9.0;9.0;9.0;9.0;10.0;9.0;58.728428701180746;1.0;0.91;5
10063;35.0;4;90.0;6;64.56904097353802;-3.7153498391998734;32.38965911831498;3;1.0;1.0;16;0.0;15.0;2;10;5;21;93.0;9.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;3.0;2.22;3
11886;20.0;5;100.0;4;59.78174928572369;-3.736531987687912;32.38965911831498;3;1.0;1.0;18;0.0;0.0;1;15;8;12;90.0;10.0;10.0;9.0;9.0;8.0;10.0;65.22549019607843;4.0;4.5;3
11634;20.0;4;100.0;3;37.81395348837209;-3.6933081602240816;32.38965911831498;1;1.0;1.0;20;0.0;5.0;1;0;9;2;100.0;10.0;8.0;10.0;10.0;8.0;10.0;50.39969226382209;2.0;0.3;3
9214;25.0;7;100.0;4;64.56904097353802;-3.704388203146435;32.38965911831498;2;1.0;1.0;13;0.0;15.0;1;15;0;79;93.0;10.0;9.0;10.0;10.0;9.0;10.0;58.728428701180746;1.0;1.66;3
4832;20.0;6;86.0;5;60.31679389312977;-3.7004172225866254;32.38965911831498;2;1.0;1.0;8;0.0;0.0;1;10;6;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.34;3
10192;150.0;6;100.0;4;74.76748971193416;-3.6775654968058773;80.1381671466533;7;2.0;3.0;12;0.0;30.0;1;0;11;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;2.0;2.1509986225895266;4
8235;50.0;5;85.0;4;64.56904097353802;-3.7018995990267554;80.1381671466533;4;1.0;1.0;12;0.0;20.0;2;10;16;68;82.0;9.0;9.0;9.0;9.0;9.0;9.0;58.728428701180746;1.0;2.78;5
4779;50.0;5;100.0;5;60.31679389312977;-3.704752745397888;80.1381671466533;3;1.0;1.0;18;0.0;30.0;2;0;6;65;93.0;9.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;7.0;3.36;5
1082;29.0;3;96.04274307186472;7;64.56904097353802;-3.700712619738515;32.38965911831498;1;1.0;1.0;10;200.0;30.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;38.0;2.1509986225895266;4
6266;60.0;3;100.0;1;35.191964285714285;-3.7545964675509014;80.1381671466533;6;1.0;3.0;11;0.0;5.0;4;5;15;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
8611;42.0;5;100.0;7;42.264044943820224;-3.6563961264691036;32.38965911831498;2;1.0;1.0;21;0.0;0.0;1;0;12;9;98.0;10.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;2.09;3
4242;19.0;6;100.0;3;44.16263736263736;-3.697619482210012;32.38965911831498;1;1.0;1.0;18;0.0;0.0;1;0;0;138;88.0;9.0;9.0;9.0;9.0;10.0;9.0;50.39969226382209;3.0;8.96;3
7740;99.0;5;100.0;4;64.56904097353802;-3.7069348009426286;80.1381671466533;6;1.0;2.0;16;0.0;20.0;1;0;0;28;96.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;3.0;8.32;5
7903;75.0;8;100.0;5;64.56904097353802;-3.710622554418984;80.1381671466533;4;1.0;1.0;20;150.0;30.0;2;10;0;28;92.0;10.0;10.0;9.0;10.0;10.0;9.0;65.22549019607843;6.0;0.66;4
12897;145.0;5;100.0;4;68.8821138211382;-3.6875059452176138;80.1381671466533;4;2.0;2.0;14;500.0;90.0;1;0;13;1;80.0;8.0;10.0;10.0;10.0;10.0;8.0;65.22549019607843;37.0;0.73;5
7348;66.0;4;100.0;6;64.56904097353802;-3.6946712126951886;80.1381671466533;4;1.0;1.0;15;0.0;0.0;2;10;12;31;96.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;4.43;6
1716;22.0;5;100.0;7;68.8821138211382;-3.6775013859725942;32.38965911831498;2;1.0;1.0;13;0.0;0.0;1;8;4;81;88.0;9.0;9.0;9.0;9.0;9.0;9.0;58.728428701180746;1.0;7.23;4
3870;78.0;3;100.0;3;74.76748971193416;-3.6746078793468353;80.1381671466533;4;1.0;1.0;13;150.0;25.0;2;10;18;2;80.0;9.0;8.0;8.0;8.0;8.0;6.0;65.22549019607843;2.0;2.0;3
2610;35.0;5;96.0;2;60.31679389312977;-3.707444219661948;32.38965911831498;6;2.0;1.0;2;0.0;10.0;2;20;15;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;3.0;2.1509986225895266;2
12103;175.0;7;100.0;4;64.56904097353802;-3.7042613010207432;80.1381671466533;6;2.0;2.0;18;290.0;60.0;4;20;6;25;91.0;9.0;9.0;9.0;9.0;10.0;9.0;65.22549019607843;2.0;0.97;4
5580;70.0;9;100.0;5;64.56904097353802;-3.709896750269565;80.1381671466533;3;1.0;1.0;20;0.0;0.0;2;10;3;160;98.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;2.4;6
5572;20.0;4;80.0;6;60.31679389312977;-3.7127924071967695;32.38965911831498;1;2.0;1.0;12;0.0;0.0;1;10;17;7;100.0;10.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;0.8;3
5160;70.0;6;96.04274307186472;1;68.8821138211382;-3.6783468735730542;32.38965911831498;1;1.0;1.0;9;0.0;0.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;2
9615;30.0;3;100.0;2;45.333333333333336;-3.607748164154203;32.38965911831498;2;1.0;1.0;18;0.0;0.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
10927;30.0;4;90.0;3;64.56904097353802;-3.6956744934609533;80.1381671466533;4;1.0;1.0;11;100.0;30.0;1;0;2;57;89.0;9.0;9.0;9.0;9.0;10.0;9.0;65.22549019607843;4.0;5.46;3
